N_genes	nt_sn	nt_sp	exon_sn	exon_sp	gene_sn	gene_sp	mean_identity	median_identity	PH	FP	FN	SC	DU	fr	nt_fscore	exon_fscore	gene_fscore	tec
800	90	66.9	66.3	57.2	15.2	8.3	71.0632295712358	80.1125703564728	216	1164	196	0.77639751552795	0.666666666666667	7500	76.7495219885277	61.4147368421053	10.7370212765957	ONT
500	88.7	68	64.4	57.3	14.4	8.4	70.9109857935497	80.0729164633075	204	1030	211	0.765527950310559	0.611111111111111	7500	76.9827696234844	60.642892358258	10.6105263157895	ONT
5000	91.9	65.3	70.1	57	17.7	9	72.1912876251119	81.4527166820511	251	1304	148	0.81055900621118	0.444444444444444	7500	76.3494910941476	62.8749016522423	11.9325842696629	ONT
1000	90.7	68.4	67.9	58.5	16.6	9.5	72.5170655729227	81.8893298059965	236	1060	185	0.791925465838509	0.555555555555556	7500	77.98717787555	62.8504746835443	12.0842911877395	ONT
800	90.3	68	67.1	58.1	16.7	9.4	72.8962685163789	82.0836015485462	237	1109	185	0.782608695652174	0.555555555555556	7500	77.5792798483891	62.276517571885	12.0291187739464	ONT
200	85.1	71	58	56.6	11.8	7.9	70.3444813919162	78.0296092796093	167	777	242	0.720496894409938	0.444444444444444	7500	77.413196668802	57.2914485165794	9.46395939086294	ONT
500	89.8	69	65.6	58.1	14	8.2	71.9280896673938	80.7588075880759	199	1016	201	0.771739130434783	0.611111111111111	7500	78.0377833753149	61.6226354082458	10.3423423423423	ONT
3000	91.8	66	69.9	57.4	17.6	9.2	72.1884314151762	81.4527166820511	250	1237	156	0.819875776397516	0.388888888888889	7500	76.7908745247148	63.036292223095	12.0835820895522	ONT
2000	91.4	66.8	69.3	58.1	17.5	9.4	72.6461935547997	82.0615796519411	248	1180	171	0.824534161490683	0.388888888888889	7500	77.1873577749684	63.2076923076923	12.2304832713755	ONT
1500	91.4	67.4	69.2	58.1	17.2	9.4	72.2667212896507	82.0618556701031	244	1140	170	0.816770186335404	0.333333333333333	7500	77.5863979848866	63.1660644147683	12.1563909774436	ONT
4000	91.9	65.8	70.1	57.5	18	9.3	72.5819508655649	81.7120622568093	255	1270	151	0.81832298136646	0.5	7500	76.6901712111604	63.1778996865204	12.2637362637363	ONT
